,date,Open,High,Low,Close,Adj Close,Volume,Return,pred
317,2021-01-04,375.30999755859375,375.4500122070313,364.8200073242188,368.7900085449219,354.1973571777344,110210800,1.2576388651839838,1.292016863822937
318,2021-01-05,368.1000061035156,372.5,368.0499877929688,371.3299865722656,356.6368713378906,66426200,1.266300637493121,1.2622045278549194
319,2021-01-06,369.7099914550781,376.9800109863281,369.1199951171875,373.5499877929688,358.76904296875,107997700,1.2738712325505306,1.272408127784729
320,2021-01-07,376.1000061035156,379.8999938964844,375.9100036621094,379.1000061035156,364.0994873046875,68766800,1.2927977722292112,1.2860664129257202
321,2021-01-08,380.5899963378906,381.489990234375,377.1000061035156,381.260009765625,366.1739807128906,71677200,1.3001637650475268,1.2839330434799194
322,2021-01-11,377.8500061035156,380.5799865722656,377.7200012207031,378.6900024414063,363.7056579589844,51034700,1.2913995875485282,1.2347354888916016
323,2021-01-12,378.8900146484375,379.8599853515625,376.3599853515625,378.7699890136719,363.7825317382813,52547700,1.2916723558438812,1.2810696363449097
324,2021-01-13,378.6900024414063,380.8599853515625,377.8500061035156,379.7900085449219,364.7621154785156,45303600,1.295150802049103,1.2501474618911743
325,2021-01-14,380.5899963378906,381.1300048828125,378.1000061035156,378.4599914550781,363.4847717285156,49989100,1.2906152095851258,1.3205491304397583
326,2021-01-15,376.7200012207031,377.5799865722656,373.7000122070313,375.7000122070313,360.8339538574219,107160000,1.281203194375874,1.28055739402771
327,2021-01-19,378.3399963378906,379.2300109863281,376.75,378.6499938964844,363.667236328125,51233300,1.291263151365694,1.2835171222686768
328,2021-01-20,381.1099853515625,384.7900085449219,380.6900024414063,383.8900146484375,368.699951171875,61836100,1.3091325447856192,1.3238962888717651
329,2021-01-21,384.489990234375,384.9500122070313,383.25,384.239990234375,369.03607177734375,47840100,1.3103260231568938,1.2860974073410034
330,2021-01-22,382.25,384.1300048828125,381.8399963378906,382.8800048828125,367.7298583984375,52860500,1.3056882336436848,1.2952585220336914
331,2021-01-25,383.6700134277344,384.7699890136719,378.4599914550781,384.3900146484375,369.1801452636719,70402000,1.310837632824943,1.3059543371200562
332,2021-01-26,385.4100036621094,385.8500061035156,383.5400085449219,383.7900085449219,368.6039123535156,42665300,1.3087915063636917,1.3496978282928467
333,2021-01-27,380.2200012207031,380.3200073242188,372.010009765625,374.4100036621094,359.5950012207031,123351100,1.2768040380947303,1.305403232574463
334,2021-01-28,376.3599853515625,381.9299926757813,375.8900146484375,377.6300048828125,362.68756103515625,94198100,1.287784809230787,1.286882996559143
335,2021-01-29,375.6300048828125,376.6700134277344,368.2699890136719,370.0700073242188,355.4267883300781,126765100,1.26200388640184,1.2619117498397827
336,2021-02-01,373.7200012207031,377.3399963378906,370.3800048828125,376.2300109863281,361.3431091308594,75817600,1.283010583534744,1.327019214630127
337,2021-02-02,379.6499938964844,383.2200012207031,376.3200073242188,381.5499877929688,366.4525146484375,64450700,1.301152641179708,1.3021914958953857
338,2021-02-03,382.4400024414063,383.7000122070313,380.4800109863281,381.8500061035156,366.7406311035156,52427100,1.3021757564454908,1.262970209121704
339,2021-02-04,382.9599914550781,386.239990234375,381.9700012207031,386.1900024414063,370.9088745117188,47142600,1.316975908138382,1.2902262210845947
340,2021-02-05,388.2000122070313,388.4700012207031,386.1400146484375,387.7099914550781,372.3688049316406,48669800,1.3221593383126122,1.2919213771820068
341,2021-02-08,389.2699890136719,390.55999755859375,388.3500061035156,390.510009765625,375.0580139160156,38365200,1.3317078937750133,1.266599178314209
342,2021-02-09,389.6099853515625,390.8900146484375,389.1700134277344,390.25,374.8082885742188,35551100,1.3308212146920642,1.2925196886062622
343,2021-02-10,392.1199951171875,392.2799987792969,387.5,390.0799865722656,374.6449890136719,59154400,1.3302414389677557,1.2867748737335205
344,2021-02-11,391.239990234375,391.6900024414063,388.1000061035156,390.7099914550781,375.2499694824219,42913300,1.3323898665485538,1.3255327939987183
345,2021-02-12,389.8500061035156,392.8999938964844,389.7699890136719,392.6400146484375,377.1037292480469,50593300,1.3389715854737825,1.292016625404358
346,2021-02-16,393.9599914550781,394.1700134277344,391.5299987792969,392.2999877929688,376.7771301269531,50972400,1.3378120340251651,1.3072764873504639
347,2021-02-17,390.4200134277344,392.6600036621094,389.3299865722656,392.3900146484375,376.8636169433594,52290600,1.3381190414541204,1.307861566543579
348,2021-02-18,389.5899963378906,391.5199890136719,387.739990234375,390.7200012207031,375.2595825195313,59712800,1.332424001611841,1.2427271604537964
349,2021-02-19,392.0700073242188,392.3800048828125,389.5499877929688,390.0299987792969,374.5969543457031,83241000,1.3300709717919492,1.338174819946289
350,2021-02-22,387.05999755859375,389.6199951171875,386.739990234375,387.0299987792969,371.7156066894531,67414200,1.3198404435560078,1.2748769521713257
351,2021-02-23,384.6600036621094,388.9500122070313,380.2000122070313,387.5,372.16705322265625,107284100,1.3214432304757846,1.3293366432189941
352,2021-02-24,386.3299865722656,392.2300109863281,385.2699890136719,391.7699890136719,376.2681274414063,72433900,1.3360046448662946,1.3304420709609985
353,2021-02-25,390.4100036621094,391.8800048828125,380.7799987792969,382.3299865722656,367.20159912109375,146670500,1.30381257435824,1.31606924533844
354,2021-02-26,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,365.30950927734375,152701600,1.2970945233204925,1.2741206884384155
355,2021-03-01,385.5899963378906,390.9200134277344,380.5700073242188,389.5799865722656,374.1647338867188,105348800,1.328536350928432,1.3563709259033203
356,2021-03-02,389.8200073242188,390.0700073242188,386.0,386.5400085449219,371.24505615234375,79595300,1.3181694905799717,1.3181370496749878
357,2021-03-03,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,366.3277282714844,119940200,1.3007094057085482,1.281106948852539
358,2021-03-04,381.2200012207031,384.0,371.8800048828125,376.7000122070313,361.79443359375,183433000,1.284613370454521,1.3236546516418457
