,date,Open,High,Low,Close,Adj Close,Volume,Return,pred
317,2021-01-04,72.54000091552734,72.54000091552734,71.5999984741211,71.5999984741211,68.31637573242188,9600,1.1807387730011023,1.1543102264404297
318,2021-01-05,72.0,72.41999816894531,71.93000030517578,72.25,68.93656921386719,11400,1.1914577956333794,1.197925329208374
319,2021-01-06,72.30999755859375,73.2300033569336,72.29000091552734,73.13999938964844,69.78575134277344,93000,1.2061345667185777,1.1922614574432373
320,2021-01-07,72.87999725341797,73.1500015258789,72.87000274658203,73.08000183105469,69.72850799560547,2300,1.205145161058986,1.244300127029419
321,2021-01-08,74.18000030517578,74.33000183105469,73.79000091552734,74.33000183105469,70.92118072509766,2100,1.225758617730844,1.1778606176376343
322,2021-01-11,73.41000366210938,73.91000366210938,73.41000366210938,73.66999816894531,70.29144287109375,6400,1.2148746522171168,1.155031681060791
323,2021-01-12,73.6500015258789,74.04000091552734,73.6500015258789,74.04000091552734,70.64448547363281,3900,1.2209762806852262,1.1498019695281982
324,2021-01-13,74.16000366210938,74.47000122070312,74.16000366210938,74.27999877929688,70.87347412109375,2400,1.2249340291381476,1.1908341646194458
325,2021-01-14,74.77999877929688,75.0999984741211,74.77999877929688,74.9800033569336,71.54136657714844,2100,1.236477640363121,1.197701334953308
326,2021-01-15,73.87000274658203,73.87000274658203,73.66999816894531,73.72000122070312,70.33915710449219,14500,1.2156992408098128,1.1876453161239624
327,2021-01-19,73.94999694824219,74.02999877929688,73.79000091552734,73.94999694824219,70.55860900878906,7800,1.219492046381284,1.155461072921753
328,2021-01-20,73.93000030517578,74.41000366210938,73.91000366210938,74.37999725341797,70.96888732910156,7100,1.2265830805089852,1.2199890613555908
329,2021-01-21,74.31999969482422,74.31999969482422,73.80000305175781,74.12000274658203,70.72080993652344,12400,1.2222955721077184,1.1380929946899414
330,2021-01-22,73.80000305175781,74.23999786376953,73.80000305175781,74.23999786376953,70.8353042602539,3300,1.2242743834269016,1.1536065340042114
331,2021-01-25,74.08999633789062,74.41000366210938,73.93000030517578,74.41000366210938,70.99750518798828,4500,1.227077909153336,1.1641554832458496
332,2021-01-26,74.36000061035156,74.5999984741211,74.30999755859375,74.54000091552734,71.12155151367188,8500,1.2292216633539694,1.1828103065490723
333,2021-01-27,73.44999694824219,73.5,72.91000366210938,72.91000366210938,69.5663070678711,8500,1.2023417611471066,1.1478009223937988
334,2021-01-28,72.94999694824219,73.66000366210938,72.94999694824219,73.55999755859375,70.1865005493164,3400,1.2130606579648289,1.1347086429595947
335,2021-01-29,72.38999938964844,72.5,71.72000122070312,71.94000244140625,68.64079284667969,5800,1.1863456986394163,1.1831669807434082
336,2021-02-01,72.43000030517578,72.5199966430664,72.2300033569336,72.5199966430664,69.1941909790039,1300,1.1959102469160965,1.1838207244873047
337,2021-02-02,72.75,73.19999694824219,72.75,73.19999694824219,69.84300231933594,1900,1.2071239723781693,1.2075493335723877
338,2021-02-03,73.54000091552734,73.66999816894531,73.54000091552734,73.66999816894531,70.29144287109375,2300,1.2148746522171168,1.2006605863571167
339,2021-02-04,73.16000366210938,73.55999755859375,73.1500015258789,73.54000091552734,70.16741943359375,5300,1.2127308980164833,1.2096285820007324
340,2021-02-05,74.01000213623047,74.08999633789062,73.94999694824219,74.04000091552734,70.64448547363281,2200,1.2209762806852262,1.1763789653778076
341,2021-02-08,75.36000061035156,75.55000305175781,75.36000061035156,75.36000061035156,71.90394592285156,7400,1.242744085898126,1.1833996772766113
342,2021-02-09,75.69999694824219,75.8499984741211,75.5999984741211,75.79000091552734,72.3142318725586,2200,1.2498351200258273,1.2043554782867432
343,2021-02-10,75.94000244140625,75.94000244140625,75.54000091552734,75.54000091552734,72.07569885253906,2800,1.2457124286914556,1.1995595693588257
344,2021-02-11,75.9000015258789,76.04000091552734,75.80000305175781,75.9800033569336,72.49551391601562,4400,1.2529684057006072,1.2000168561935425
345,2021-02-12,75.91000366210938,76.4000015258789,75.91000366210938,76.38999938964844,72.88670349121094,7800,1.259729554065408,1.1447327136993408
346,2021-02-16,76.87000274658203,77.08000183105469,76.62999725341797,76.62999725341797,73.11569213867188,6400,1.2636873025183293,1.185487985610962
347,2021-02-17,76.48999786376953,76.7300033569336,76.30999755859375,76.7300033569336,73.21112060546875,10300,1.265336479703722,1.201528787612915
348,2021-02-18,75.4000015258789,75.6500015258789,75.4000015258789,75.63999938964844,72.17109680175781,3300,1.2473614800622932,1.1633062362670898
349,2021-02-19,75.83999633789062,76.19999694824219,75.83999633789062,76.0999984741211,72.61000061035156,1800,1.2549472170197904,1.2269716262817383
