date,Open,High,Low,Close,Adj Close,Volume,Return,pred
2021-01-04,119.3000030517578,120.25,116.4800033569336,117.95999908447266,113.99967956542967,60300,1.3679693203327206,1.3601957559585571
2021-01-05,117.5,120.83999633789062,117.5,120.0199966430664,115.99050903320312,31100,1.3918588886778214,1.1766916513442993
2021-01-06,120.86000061035156,126.6500015258789,120.86000061035156,124.58000183105467,120.39743041992188,48200,1.444740774453854,1.3471888303756714
2021-01-07,126.13999938964844,127.79000091552734,125.75,127.48999786376952,123.20972442626952,115800,1.478487682947751,1.3252487182617188
2021-01-08,128.6999969482422,128.6999969482422,124.55999755859376,126.45999908447266,122.21429443359376,65400,1.4665428987752005,1.3358856439590454
2021-01-11,124.8000030517578,127.27999877929688,124.8000030517578,126.5500030517578,122.30128479003906,29700,1.4675866650257083,1.290369987487793
2021-01-12,127.5500030517578,129.77999877929688,127.3000030517578,129.77999877929688,125.42283630371094,43400,1.5050445752865844,1.346561312675476
2021-01-13,130.63999938964844,130.63999938964844,128.7100067138672,128.9199981689453,124.59171295166016,77200,1.495071241448341,1.2138433456420898
2021-01-14,129.86000061035156,133.2899932861328,129.86000061035156,132.63999938964844,128.1868133544922,77700,1.5382116922877644,1.2379835844039917
2021-01-15,131.85000610351562,131.9499969482422,129.02000427246094,130.7899932861328,126.39892578125,50700,1.5167573720802394,1.3500131368637085
2021-01-19,133.00999450683594,133.60000610351562,132.0500030517578,133.60000610351562,129.1145782470703,79500,1.549344786065964,1.2962170839309692
2021-01-20,134.52000427246094,135.3699951171875,133.08999633789062,134.05999755859375,129.55917358398438,56700,1.5546792570989068,1.295027494430542
2021-01-21,134.42999267578125,134.55999755859375,131.97999572753906,133.0,128.5347442626953,63900,1.542386580335274,1.199539303779602
2021-01-22,131.47000122070312,135.6199951171875,131.1699981689453,135.4499969482422,130.9024658203125,33400,1.5707989293189666,1.2701786756515503
2021-01-25,136.0,138.9499969482422,133.13999938964844,136.3000030517578,131.72393798828125,50800,1.5806563579450237,1.387387752532959
2021-01-26,137.75999450683594,137.9499969482422,135.89999389648438,137.0399932861328,132.43911743164062,57400,1.5892379444644158,1.3449898958206177
2021-01-27,137.0500030517578,140.27999877929688,134.89999389648438,137.52999877929688,132.9126434326172,157200,1.5949204850429632,1.3519327640533447
2021-01-28,137.4600067138672,140.77999877929688,132.38999938964844,134.49000549316406,129.97470092773438,251100,1.5596660124952897,1.3652222156524658
2021-01-29,138.13999938964844,139.2899932861328,133.8000030517578,135.25999450683594,130.71885681152344,109100,1.568595491605764,1.322644591331482
2021-02-01,137.2899932861328,138.38999938964844,134.3000030517578,138.22999572753906,133.589111328125,170800,1.6030382737590865,1.3720753192901611
2021-02-02,139.30999755859375,139.30999755859375,135.41000366210938,138.27000427246094,133.62783813476562,86200,1.6035022485168775,1.3558517694473267
2021-02-03,139.5399932861328,140.66000366210938,138.22999572753906,140.22000122070312,135.51234436035156,59400,1.6261161517098364,1.372941255569458
2021-02-04,141.83999633789062,143.52999877929688,141.2899932861328,143.19000244140625,138.38259887695312,94300,1.6605589338631588,1.3492788076400757
2021-02-05,145.4600067138672,146.1699981689453,143.57000732421875,146.11000061035156,141.20457458496094,96000,1.694421836046503,1.3823130130767822
2021-02-08,148.8800048828125,152.10000610351562,148.33999633789062,152.0800018310547,146.97415161132812,230200,1.7636552929442304,1.3640973567962646
2021-02-09,152.42999267578125,154.5399932861328,151.6999969482422,153.47000122070312,148.31747436523438,198200,1.7797749651642902,1.3756521940231323
2021-02-10,154.7899932861328,154.7899932861328,149.1999969482422,151.36000061035156,146.2783203125,291300,1.7553055168492115,1.465177297592163
2021-02-11,152.17999267578125,153.14999389648438,148.25,150.72999572753906,145.66946411132812,157800,1.7479994185274392,1.3667042255401611
2021-02-12,150.0,152.57000732421875,149.24000549316406,151.74000549316406,146.64556884765625,314000,1.7597123922756166,1.391029715538025
2021-02-16,154.08999633789062,154.4600067138672,150.4499969482422,151.86000061035156,146.7615509033203,128100,1.7611039626399456,1.4154635667800903
2021-02-17,151.17999267578125,151.2100067138672,147.60000610351562,150.77999877929688,145.7178192138672,247500,1.7485792984974171,1.3865491151809692
2021-02-18,148.50999450683594,149.3000030517578,145.9499969482422,146.8000030517578,141.87142944335938,116600,1.70242371955044,1.4357370138168335
2021-02-19,148.39999389648438,151.99000549316406,148.39999389648438,150.77999877929688,145.7178192138672,111800,1.7485792984974171,1.4228897094726562
2021-02-22,150.08999633789062,151.69000244140625,148.77000427246094,149.17999267578125,144.17152404785156,93800,1.7300242011852591,1.3178578615188599
2021-02-23,145.91000366210938,146.0800018310547,139.77999877929688,145.52000427246094,140.63438415527344,209300,1.6875797124825225,1.4703410863876343
2021-02-24,145.52000427246094,150.0399932861328,145.52000427246094,149.8800048828125,144.84803771972656,94800,1.7381421668559047,1.4470980167388916
2021-02-25,151.63999938964844,151.77000427246094,144.5399932861328,144.75999450683594,139.89988708496094,150600,1.678765961629712,1.4085956811904907
2021-02-26,145.5500030517578,146.4499969482422,141.22999572753906,143.61000061035156,138.78851318359375,72300,1.6654296070928327,1.4125761985778809
2021-03-01,147.83999633789062,150.5399932861328,147.16000366210938,150.44000244140625,145.38922119140625,133000,1.7446363978288033,1.4110825061798096
2021-03-02,151.0,151.25,148.1999969482422,148.3300018310547,143.35006713867188,226400,1.7201669495137246,1.3566348552703857
2021-03-03,148.4499969482422,149.99000549316406,145.77000427246094,146.4499969482422,141.53318786621094,130700,1.6983647367151171,1.4095044136047363
2021-03-04,145.7100067138672,147.10000610351562,137.5500030517578,140.8300018310547,136.10183715820312,187300,1.6331902626527128,1.3941978216171265
2021-03-05,142.50999450683594,143.25999450683594,134.58999633789062,143.08999633789062,138.2859649658203,170400,1.659399173923203,1.385496735572815
2021-03-08,144.77000427246094,147.24000549316406,143.00999450683594,145.02000427246094,140.1511993408203,226700,1.6817812666917884,1.4484035968780518
2021-03-09,147.83999633789062,151.72000122070312,147.50999450683594,150.67999267578125,145.6211395263672,179300,1.7474195385574611,1.425990104675293
2021-03-10,153.02000427246094,155.80999755859375,151.39999389648438,153.8699951171875,148.7040557861328,265400,1.7844136510150683,1.432965874671936
2021-03-11,155.49000549316406,157.52999877929688,154.5500030517578,157.44000244140625,152.15419006347656,251700,1.825814638899081,1.4572886228561401
2021-03-12,157.2899932861328,158.64999389648438,155.82000732421875,158.50999450683594,153.1882781982422,101200,1.8382232208749003,1.441894292831421
2021-03-15,159.27000427246094,159.55999755859375,157.08999633789062,158.4199981689453,153.10128784179688,264000,1.837179543101653,1.4912221431732178
2021-03-16,158.27999877929688,158.27999877929688,153.8699951171875,155.39999389648438,150.18267822265625,107400,1.8021568809783528,1.6594775915145874
2021-03-17,154.6999969482422,157.52999877929688,153.07000732421875,157.16000366210938,151.8835906982422,47500,1.822567523412632,1.616050124168396
2021-03-18,155.50999450683594,157.92999267578125,151.8699951171875,152.60000610351562,147.47666931152344,117600,1.76968572611386,1.4303745031356812
2021-03-19,152.7100067138672,155.52999877929688,150.69000244140625,154.67999267578125,149.48684692382812,96000,1.7938071048833344,1.5502066612243652
2021-03-22,155.5399932861328,156.02000427246094,152.50999450683594,152.91000366210938,147.7762908935547,154800,1.7732807341913916,1.562599778175354
2021-03-23,152.1999969482422,152.1999969482422,145.3800048828125,146.02999877929688,141.1272735595703,154700,1.6934940634854432,1.6570369005203247
2021-03-24,147.19000244140625,148.19000244140625,140.14999389648438,140.38999938964844,135.6766357421875,219000,1.6280876020441433,1.4167847633361816
2021-03-25,137.9199981689453,144.85000610351562,137.5500030517578,144.2100067138672,139.5283660888672,180300,1.6723878128235226,1.6296581029891968
2021-03-26,146.30999755859375,147.07000732421875,142.33999633789062,145.52000427246094,140.79588317871094,91700,1.6875797124825225,1.5045427083969116
2021-03-29,144.4600067138672,145.80999755859375,140.94000244140625,140.94000244140625,136.36451721191406,144200,1.6344659278048552,1.5508842468261719
2021-03-30,140.85000610351562,144.36000061035156,140.24000549316406,143.8800048828125,139.20912170410156,99100,1.6685608173670954,1.5589386224746704
