date,Open,High,Low,Close,Adj Close,Volume,Return,pred
2021-01-04,48.63249969482422,48.65999984741211,48.55500030517578,48.587501525878906,46.328392028808594,9200,1.130139005198299,1.0649553537368774
2021-01-05,48.48500061035156,49.54499816894531,48.48500061035156,49.3025016784668,47.01015853881836,6800,1.1467698163284392,1.0395385026931763
2021-01-06,49.584999084472656,51.282501220703125,49.584999084472656,51.21749877929688,48.83611297607422,7200,1.1913124013662195,1.0872129201889038
2021-01-07,51.79999923706055,51.79999923706055,51.51250076293945,51.63249969482422,49.2318229675293,6800,1.20096526901945,1.088602900505066
2021-01-08,51.602500915527344,51.64500045776367,51.29750061035156,51.470001220703125,49.076881408691406,4800,1.197185575515522,1.1145291328430176
2021-01-11,50.20249938964844,51.57749938964844,50.20249938964844,51.57749938964844,49.17937850952149,13600,1.1996859690302573,1.1474894285202026
2021-01-12,51.89500045776367,52.3125,51.83000183105469,52.310001373291016,49.87782669067383,14800,1.2167238704884888,1.0828875303268433
2021-01-13,52.04249954223633,52.125,51.915000915527344,51.95249938964844,49.53694534301758,5600,1.208408420558736,1.1356295347213745
2021-01-14,52.772499084472656,52.772499084472656,52.595001220703125,52.595001220703125,50.14957046508789,2800,1.223352930100958,1.1019697189331055
2021-01-15,51.8224983215332,52.16249847412109,51.8224983215332,52.08000183105469,49.65851593017578,4800,1.2113741108652123,1.0944887399673462
2021-01-19,52.834999084472656,52.834999084472656,52.150001525878906,52.44499969482422,50.00654220581055,9200,1.2198639139978205,1.1134817600250244
2021-01-20,52.65499877929688,52.76250076293945,52.65499877929688,52.76250076293945,50.30928421020508,2800,1.2272489478028217,1.0537428855895996
2021-01-21,52.45249938964844,52.5525016784668,52.400001525878906,52.41999816894531,49.98270034790039,6000,1.2192823817375091,1.0875481367111206
2021-01-22,52.087501525878906,52.58250045776367,52.087501525878906,52.58250045776367,50.13764953613281,75200,1.2230621639708024,1.1226829290390015
2021-01-25,52.72499847412109,52.72499847412109,52.02750015258789,52.415000915527344,49.977935791015625,8000,1.2191661462689392,1.0747617483139038
2021-01-26,52.20000076293945,52.36750030517578,52.13249969482422,52.13249969482422,49.70857620239258,3200,1.2125952043907549,1.0860183238983154
2021-01-27,51.432498931884766,51.432498931884766,51.005001068115234,51.005001068115234,48.63350296020508,9200,1.1863697320710338,1.0872877836227417
2021-01-28,51.27750015258789,51.5525016784668,51.165000915527344,51.165000915527344,48.78606033325195,12000,1.1900913078406767,1.098042368888855
2021-01-29,51.4375,51.4375,50.47249984741211,50.622501373291016,48.268775939941406,7200,1.1774728386103348,1.105690598487854
2021-02-01,50.9900016784668,51.95500183105469,50.88750076293945,51.95500183105469,49.53931427001953,6000,1.2084666270223865,1.1254298686981201
2021-02-02,52.33000183105469,52.47249984741211,52.13249969482422,52.470001220703125,50.0303840637207,4800,1.2204454462581318,1.1523019075393677
2021-02-03,52.46500015258789,52.744998931884766,52.27000045776367,52.744998931884766,50.29259490966797,7200,1.2268418574747304,1.0350322723388672
2021-02-04,53.2400016784668,53.45750045776367,53.2400016784668,53.41749954223633,50.93382263183594,6000,1.2424841347458335,1.15327787399292
2021-02-05,54.022499084472656,54.022499084472656,53.86750030517578,54.00749969482422,51.49640274047852,6000,1.2562074620331485,1.1047831773757935
2021-02-08,54.63999938964844,55.10749816894531,54.47499847412109,55.10749816894531,52.54524612426758,4400,1.2817932843582729,1.1512452363967896
2021-02-09,55.4474983215332,55.4474983215332,54.900001525878906,55.35499954223633,52.78124237060547,6800,1.2875501343096405,1.1589456796646118
2021-02-10,55.51250076293945,55.51250076293945,55.165000915527344,55.23249816894531,52.6644401550293,3600,1.2847007682010991,1.1486661434173584
2021-02-11,55.775001525878906,55.775001525878906,55.0724983215332,55.5724983215332,52.98862075805664,10800,1.292609127802761,1.1758280992507935
2021-02-12,55.54999923706055,55.70500183105469,55.53749847412109,55.68999862670898,53.10066223144531,6000,1.295342169713367,1.1974139213562012
2021-02-16,56.26499938964844,56.26499938964844,55.2599983215332,55.2599983215332,52.690650939941406,6400,1.2853404181956956,1.1494383811950684
2021-02-17,54.915000915527344,55.18000030517578,54.915000915527344,55.18000030517578,52.61437225341797,2800,1.2834796746755566,1.1543467044830322
2021-02-18,54.58250045776367,54.58250045776367,54.540000915527344,54.540000915527344,52.00413513183594,2800,1.2685933715969848,1.1482985019683838
2021-02-19,55.532501220703125,55.532501220703125,55.41749954223633,55.41749954223633,52.84083557128906,4000,1.2890038762310534,1.1599133014678955
