date,Open,High,Low,Close,Adj Close,Volume,Return
2019-10-01,44.67333221435547,44.95333480834961,43.686668395996094,43.71666717529297,39.3869743347168,32700,1.0
2019-10-02,43.27999877929688,43.27999877929688,42.86666870117188,43.11666870117188,38.84639739990234,13200,0.9862752924024322
2019-10-03,43.00666809082031,43.18000030517578,42.643333435058594,43.150001525878906,38.87642288208008,17100,0.9870377664623455
2019-10-04,43.13999938964844,43.5533332824707,43.0,43.5533332824707,39.23981475830078,12000,0.9962638072987737
2019-10-07,43.36333465576172,43.63999938964844,43.36333465576172,43.4033317565918,39.10466384887695,11100,0.9928325867696004
2019-10-08,42.93333435058594,42.93333435058594,42.59999847412109,42.59999847412109,38.38089370727539,10800,0.9744566826950848
2019-10-09,42.79333114624024,42.92333221435547,42.61333465576172,42.79666519165039,38.558082580566406,11400,0.9789553494562245
2019-10-10,42.810001373291016,43.29666519165039,42.810001373291016,43.143333435058594,38.87041473388672,9600,0.9868852367465377
2019-10-11,43.71333312988281,44.32666778564453,43.71333312988281,44.01333236694336,39.65425109863281,33000,1.0067860889408802
2019-10-14,43.53333282470703,43.893333435058594,43.53333282470703,43.83000183105469,39.48907852172852,16500,1.002592481611356
2019-10-15,44.01666641235352,44.41666793823242,44.01666641235352,44.27000045776367,39.885498046875,18300,1.0126572613656017
2019-10-16,44.5,44.5,44.22666549682617,44.29666519165039,39.90952301025391,17400,1.0132672057097074
2019-10-17,44.59000015258789,44.706668853759766,44.52000045776367,44.643333435058594,40.22185516357422,6300,1.0211970930000205
2019-10-18,44.53333282470703,44.72999954223633,44.45000076293945,44.676666259765625,40.25188827514648,16200,1.021959567059934
2019-10-21,44.85333251953125,45.29666519165039,44.85333251953125,45.133331298828125,40.66332244873047,13500,1.0324055838441362
2019-10-22,45.16999816894531,45.573333740234375,45.073333740234375,45.34000015258789,40.84953689575195,47400,1.0371330451789877
2019-10-23,45.223331451416016,45.45333480834961,45.12333297729492,45.45333480834961,40.95163345336914,11700,1.0397255267903438
2019-10-24,45.64666748046875,45.64666748046875,44.99666595458984,45.206668853759766,40.72939682006836,8700,1.0340831489393338
2019-10-25,45.27333450317383,45.53333282470703,45.27333450317383,45.46666717529297,40.96363830566406,18300,1.0400304989623965
