date,Open,High,Low,Close,Adj Close,Volume,Return
2019-10-01,45.11249923706055,45.22999954223633,44.47999954223633,44.51250076293945,42.67396926879883,2175600,1.0
2019-10-02,44.23749923706055,44.23749923706055,43.5099983215332,43.71749877929688,41.91180038452149,2370400,0.9821398040996052
2019-10-03,43.70500183105469,44.185001373291016,43.31499862670898,44.17250061035156,42.34800720214844,2944000,0.9923616928557074
2019-10-04,44.290000915527344,44.8125,44.26750183105469,44.76750183105469,42.91843032836914,2386000,1.0057287517830844
2019-10-07,44.63249969482422,44.875,44.52000045776367,44.584999084472656,42.74347686767578,1313200,1.0016287182317458
2019-10-08,44.282501220703125,44.3849983215332,43.86750030517578,43.86750030517578,42.05561065673828,1782000,0.9855096782542334
2019-10-09,44.212501525878906,44.47249984741211,44.130001068115234,44.32749938964844,42.49660110473633,1723600,0.995843833302553
2019-10-10,44.27999877929688,44.692501068115234,44.27999877929688,44.53499984741211,42.69552993774414,1420400,1.0005054554133563
2019-10-11,45.0,45.31499862670898,44.900001525878906,44.900001525878906,43.04546356201172,2682400,1.0087054368165735
2019-10-14,44.880001068115234,45.01250076293945,44.85749816894531,44.897499084472656,43.043060302734375,1455600,1.0086492179710054
2019-10-15,45.0525016784668,45.42499923706055,45.0525016784668,45.33000183105469,43.45771026611328,2144000,1.0183656513137513
2019-10-16,45.227500915527344,45.33250045776367,45.10499954223633,45.25249862670898,43.38339614868164,1160800,1.0166244953908687
2019-10-17,45.47999954223633,45.540000915527344,45.30500030517578,45.35499954223633,43.48167419433594,1462400,1.0189272398732163
2019-10-18,45.290000915527344,45.38249969482422,44.872501373291016,45.02000045776367,43.16050338745117,1357200,1.0114012847206004
2019-10-21,45.220001220703125,45.28749847412109,45.04999923706055,45.26250076293945,43.39298629760742,1050000,1.0168491993742226
2019-10-22,45.3650016784668,45.407501220703125,44.86249923706055,44.88750076293945,43.033485412597656,1980000,1.0084245996871113
2019-10-23,44.845001220703125,45.032501220703125,44.817501068115234,45.01499938964844,43.15571212768555,1044000,1.0112889327289236
2019-10-24,45.20500183105469,45.28749847412109,45.04499816894531,45.22249984741211,43.35464859008789,1454400,1.015950554839727
2019-10-25,45.0625,45.46500015258789,45.03749847412109,45.36249923706055,43.48884582519531,1140800,1.0190957250110018
2019-10-28,45.567501068115234,45.72249984741211,45.567501068115234,45.6875,43.80043411254883,1316400,1.0263970618797233
2019-10-29,45.66749954223633,45.83000183105469,45.61249923706055,45.67499923706055,43.7884521484375,2398800,1.026116224750261
2019-10-30,45.72499847412109,45.97999954223633,45.54750061035156,45.93000030517578,44.03291320800781,1716000,1.0318449765333455
2019-10-31,45.95500183105469,45.95500183105469,45.625,45.77999877929688,43.889102935791016,1490400,1.0284751023787173
2019-11-01,46.022499084472656,46.125,45.90999984741211,46.060001373291016,44.15755081176758,1861200,1.034765528420726
2019-11-04,46.275001525878906,46.307498931884766,46.060001373291016,46.102500915527344,44.19828414916992,2451200,1.0357203061013303
2019-11-05,46.1775016784668,46.1775016784668,45.89250183105469,45.98249816894531,44.08324813842773,1413200,1.0330243724978436
2019-11-06,45.97499847412109,46.02999877929688,45.84000015258789,45.98500061035156,44.08563995361328,2842800,1.0330805913434118
2019-11-07,46.16999816894531,46.29249954223633,46.01750183105469,46.08000183105469,44.17672348022461,1585600,1.035214850687974
2019-11-08,46.057498931884766,46.21500015258789,45.97999954223633,46.20750045776367,44.29895782470703,1046400,1.0380791837297862
2019-11-11,46.0099983215332,46.16999816894531,45.98500061035156,46.15499877929688,44.24861526489258,761600,1.0368997020658284
2019-11-12,46.20750045776367,46.43000030517578,46.16249847412109,46.272499084472656,44.361270904541016,1243600,1.0395394168237466
2019-11-13,46.150001525878906,46.37749862670898,46.13750076293945,46.32749938964844,44.41400146484375,1411600,1.0407750316338131
2019-11-14,46.25749969482422,46.44499969482422,46.182498931884766,46.42250061035156,44.50507354736328,1032000,1.042909290978375
2019-11-15,46.657501220703125,46.77750015258789,46.5525016784668,46.77750015258789,44.84541320800781,1120000,1.0508845683982386
2019-11-18,46.73249816894531,46.83250045776367,46.65250015258789,46.775001525878906,44.84302520751953,2806000,1.05082843525213
2019-11-19,46.9275016784668,46.98749923706055,46.78499984741211,46.90250015258789,44.96524429321289,1030000,1.0536927682939423
2019-11-20,46.837501525878906,46.970001220703125,46.51250076293945,46.75749969482422,44.82623291015625,2014000,1.0504352461309907
2019-11-21,46.77000045776367,46.772499084472656,46.53499984741211,46.65999984741211,44.73276519775391,1361200,1.0482448536403202
2019-11-22,46.7599983215332,46.77750015258789,46.53749847412109,46.72499847412109,44.79508209228516,1367600,1.0497050867342805
2019-11-25,46.86750030517578,47.087501525878906,46.82749938964844,47.084999084472656,45.14021682739258,1034800,1.0577927161458212
2019-11-26,47.125,47.34249877929688,47.11249923706055,47.290000915527344,45.33675003051758,953600,1.0623982051105159
2019-11-27,47.38750076293945,47.53749847412109,47.34749984741211,47.53749847412109,45.57402038574219,682000,1.0679583860563548
2019-11-29,47.470001220703125,47.50749969482422,47.34000015258789,47.345001220703125,45.38946914672852,525600,1.0636338199205824
2019-12-02,47.39500045776367,47.39500045776367,46.744998931884766,46.8849983215332,44.9484748840332,2056400,1.053299579172803
2019-12-03,46.477500915527344,46.71749877929688,46.307498931884766,46.70249938964844,44.77351379394531,2444000,1.0491996313209244
2019-12-04,46.87749862670898,47.01499938964844,46.807498931884766,46.92250061035156,44.98442840576172,1877200,1.05414209056119
2019-12-05,47.032501220703125,47.032501220703125,46.755001068115234,46.962501525878906,45.02276611328125,1682800,1.0550407350956856
2019-12-06,47.2599983215332,47.38999938964844,47.21749877929688,47.3224983215332,45.36790466308594,1189600,1.0631282788077663
2019-12-09,47.282501220703125,47.41249847412109,47.18999862670898,47.18999862670898,45.24088287353516,1034400,1.060151593774277
2019-12-10,47.18000030517578,47.27750015258789,47.02999877929688,47.10749816894531,45.16178894042969,2855200,1.0582981715591775
2019-12-11,47.20249938964844,47.29999923706055,47.11249923706055,47.2599983215332,45.30797576904297,1323600,1.0617241788599143
2019-12-12,47.275001525878906,47.71500015258789,47.21500015258789,47.532501220703125,45.56922912597656,2169200,1.067846119764138
2019-12-13,47.48249816894531,47.75749969482422,47.4375,47.650001525878906,45.6818733215332,1672000,1.0704858345220563
2019-12-16,47.60749816894531,47.71749877929688,47.59249877929688,47.65499877929688,45.97418594360352,1160400,1.0705981008142735
2019-12-17,47.747501373291016,47.747501373291016,47.60749816894531,47.619998931884766,45.9404182434082,1228400,1.0698118082714547
2019-12-18,47.712501525878906,47.77750015258789,47.65499877929688,47.657501220703125,45.97660446166992,1565200,1.0706543196598417
2019-12-19,47.67499923706055,47.942501068115234,47.67499923706055,47.942501068115234,46.25154495239258,1024800,1.077057011994068
2019-12-20,48.13750076293945,48.25249862670898,48.067501068115234,48.20249938964844,46.50238037109375,1985600,1.0828980300693694
2019-12-23,48.29750061035156,48.3224983215332,48.22249984741211,48.23749923706055,46.53614044189453,2300000,1.0836843226121882
2019-12-24,48.28749847412109,48.337501525878906,48.17499923706055,48.25249862670898,46.55061340332031,790800,1.0840212928877588
2019-12-26,48.34249877929688,48.63249969482422,48.29249954223633,48.622501373291016,46.90757369995117,1039600,1.092333626282653
2019-12-27,48.77999877929688,48.8224983215332,48.532501220703125,48.622501373291016,46.90757369995117,1306800,1.092333626282653
2019-12-30,48.64250183105469,48.65250015258789,48.16999816894531,48.307498931884766,46.60367584228516,2471600,1.0852569076978253
2019-12-31,48.1974983215332,48.43999862670898,48.13999938964844,48.40999984741211,46.70255279541016,1314400,1.087559652180173
2020-01-02,48.70249938964844,49.06999969482422,48.6349983215332,49.06999969482422,47.33927536010742,4324800,1.1023869442015102
2020-01-03,48.47499847412109,48.942501068115234,48.41249847412109,48.709999084472656,46.99197769165039,2372800,1.09429931478997
2020-01-06,48.3650016784668,48.97249984741211,48.35499954223633,48.970001220703125,47.2428092956543,2634800,1.1001404185647312
2020-01-07,48.935001373291016,49.04249954223633,48.79249954223633,48.89250183105469,47.16804122924805,1742400,1.0983993483413084
2020-01-08,48.9275016784668,49.4275016784668,48.85499954223633,49.23249816894531,47.49604415893555,1859200,1.1060375697861413
