date,Open,High,Low,Close,Adj Close,Volume,Return
2019-10-01,56.13999938964844,56.25,55.09000015258789,55.150001525878906,51.625770568847656,969100,1.0
2019-10-02,54.86000061035156,55.0,53.9900016784668,54.31999969482422,50.84880065917969,1049000,0.9849501032077903
2019-10-03,54.18000030517578,54.72999954223633,53.65999984741211,54.70000076293945,51.20451736450195,1564400,0.9918404215686505
2019-10-04,54.84999847412109,55.34000015258789,54.720001220703125,55.33000183105469,51.79426193237305,1006300,1.0032638313725397
2019-10-07,55.220001220703125,55.459999084472656,55.0,55.09999847412109,51.57895660400391,1409000,0.9990933263758052
2019-10-08,54.709999084472656,54.709999084472656,54.04999923706055,54.119998931884766,50.66159057617188,1390900,0.9813236162194698
2019-10-09,54.47999954223633,54.77000045776367,54.36000061035156,54.56999969482422,51.08281707763672,867900,0.9894831946508192
2019-10-10,54.59000015258789,55.040000915527344,54.54999923706055,54.84999847412109,51.34492874145508,832300,0.9945602349327761
2019-10-11,55.470001220703125,56.02000045776367,55.470001220703125,55.63999938964844,52.08443832397461,929900,1.0088848204934246
2019-10-14,55.52999877929688,55.56999969482422,55.33000183105469,55.52000045776367,51.97211837768555,428900,1.006708955968227
2019-10-15,55.66999816894531,56.04999923706055,55.560001373291016,55.900001525878906,52.32784271240234,784400,1.0135992743290871
2019-10-16,55.84000015258789,55.970001220703125,55.65999984741211,55.77999877929688,52.21550369262695,1165700,1.0114233406344033
2019-10-17,56.0099983215332,56.18000030517578,55.88999938964844,56.02000045776367,52.44017028808594,1679300,1.0157751388542848
2019-10-18,55.869998931884766,56.2400016784668,55.619998931884766,55.95000076293945,52.3746337890625,799900,1.0145058787837957
2019-10-21,56.25,56.36000061035156,56.150001525878906,56.310001373291016,52.71163940429688,752500,1.0210335415288754
2019-10-22,56.38999938964844,56.43000030517578,56.09999847412109,56.09999847412109,52.51506423950195,612600,1.0172256921479212
2019-10-23,56.09000015258789,56.310001373291016,55.95000076293945,56.22999954223633,52.636749267578125,509700,1.0195829190657526
2019-10-24,56.45000076293945,56.47999954223633,56.18000030517578,56.400001525878906,52.79587936401367,789600,1.0226654572151452
2019-10-25,56.36000061035156,56.709999084472656,56.33000183105469,56.56999969482422,52.95501708984375,762000,1.0257479261950515
2019-10-28,56.790000915527344,56.970001220703125,56.619998931884766,56.75,53.12351989746094,660000,1.0290117575675914
2019-10-29,56.68999862670898,57.02000045776367,56.59999847412109,56.86000061035156,53.22648620605469,552700,1.0310063288696418
2019-10-30,56.869998931884766,56.95000076293945,56.52000045776367,56.900001525878906,53.26394271850586,760100,1.0317316401012033
2019-10-31,56.81999969482422,56.81999969482422,56.27000045776367,56.54999923706055,52.93629837036133,715800,1.025385270579271
2019-11-01,56.86000061035156,57.2400016784668,56.720001220703125,57.2400016784668,53.58220672607422,956200,1.0378966472305022
2019-11-04,57.56999969482422,57.59999847412109,57.34000015258789,57.40999984741211,53.7413444519043,666200,1.0409791162104085
2019-11-05,57.540000915527344,57.66999816894531,57.290000915527344,57.380001068115234,53.713260650634766,785100,1.0404351673714807
2019-11-06,57.290000915527344,57.290000915527344,57.040000915527344,57.18999862670898,53.535404205322266,731600,1.0369899736063073
2019-11-07,57.54999923706055,57.63999938964844,57.209999084472656,57.27999877929688,53.6196517944336,1148300,1.0386218892925776
2019-11-08,57.18000030517578,57.470001220703125,57.040000915527344,57.470001220703125,53.797508239746094,676000,1.0420670830577505
2019-11-11,57.18999862670898,57.43000030517578,57.0,57.40999984741211,53.7413444519043,540700,1.0409791162104085
2019-11-12,57.47999954223633,57.68000030517578,57.34999847412109,57.40999984741211,53.7413444519043,732200,1.0409791162104085
2019-11-13,57.209999084472656,57.56999969482422,57.150001525878906,57.459999084472656,53.78814315795898,1354000,1.041885720665117
2019-11-14,57.45000076293945,57.65999984741211,57.43000030517578,57.65999984741211,53.975364685058594,819600,1.0455122076534376
2019-11-15,57.91999816894531,58.060001373291016,57.790000915527344,58.060001373291016,54.34981155395508,1012200,1.0527651816300785
2019-11-18,58.0099983215332,58.119998931884766,57.95000076293945,58.04999923706055,54.3404426574707,837600,1.052583819237445
2019-11-19,58.22999954223633,58.27999877929688,57.91999816894531,58.15999984741211,54.44342041015625,908400,1.0545783905394956
2019-11-20,58.0099983215332,58.2599983215332,57.720001220703125,58.08000183105469,54.3685302734375,950700,1.0531278372458592
2019-11-21,58.09000015258789,58.09000015258789,57.70000076293945,57.77000045776367,54.07834243774414,912300,1.0475067789554882
2019-11-22,57.900001525878906,58.02000045776367,57.68999862670898,57.90999984741211,54.20938873291016,816100,1.0500452990964666
2019-11-25,58.13999938964844,58.4900016784668,58.130001068115234,58.459999084472656,54.724239349365234,1221700,1.0600180864372333
2019-11-26,58.369998931884766,58.66999816894531,58.36000061035156,58.619998931884766,54.874019622802734,1097000,1.0629192621939925
2019-11-27,58.81999969482422,58.91999816894531,58.65999984741211,58.91999816894531,55.15484619140625,899900,1.06835895809173
2019-11-29,58.81999969482422,58.84000015258789,58.540000915527344,58.59999847412109,54.85529327392578,481900,1.0625566065782117
2019-12-02,58.63999938964844,58.7400016784668,58.0099983215332,58.04999923706055,54.3404426574707,1440600,1.052583819237445
2019-12-03,57.5099983215332,57.72999954223633,57.2599983215332,57.72999954223633,54.04088973999024,1171700,1.0467814677239269
2019-12-04,57.900001525878906,58.31999969482422,57.68999862670898,58.060001373291016,54.34981155395508,1440400,1.0527651816300785
2019-12-05,58.16999816894531,58.18999862670898,57.91999816894531,58.09999847412109,54.38725280761719,1299300,1.0534904236921536
2019-12-06,58.5,58.72999954223633,58.45000076293945,58.58000183105469,54.83658218383789,1221300,1.0621940201319173
2019-12-09,58.56999969482422,58.61000061035156,58.38999938964844,58.400001525878906,54.6680793762207,1290400,1.0589301887593774
2019-12-10,58.43000030517578,58.5,58.209999084472656,58.33000183105469,54.60255432128906,1100500,1.0576609286888883
2019-12-11,58.43000030517578,58.630001068115234,58.25,58.41999816894531,54.686805725097656,1298500,1.059292775205672
2019-12-12,58.459999084472656,59.040000915527344,58.34999847412109,58.88999938964844,55.12675857543945,1770600,1.0678150092528023
